,Name,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Age,Gender,TransactionCount, CreditScore,Loan Amount,Duration,Peak Season,Before Season months,Months left for End of Season
729,Hannah Martinez,6002.55,6769.54,10521.13,9593.76,8599.25,7696.32,7932.93,5764.01,5948.98,6495.44,6338.44,7503.46,20,0,4749,875,14139.730952949656,7,0,1,4
730,Mary Odonnell,3926.54,2276.91,2208.96,6886.16,5672.53,7637.21,8865.07,4982.7,6936.13,2506.97,3268.07,3819.59,74,0,1498,775,6828.735922158227,12,1,0,2
731,Miranda Jones,9264.51,13764.72,8559.85,8951.47,36693.17,25955.29,10933.79,14246.91,12034.4,11121.27,9428.92,10688.97,70,0,1920,866,29115.120443666874,7,0,3,1
732,Jessica Moore,17064.78,13195.26,21693.87,20828.81,30530.99,21958.12,21739.57,31979.41,29543.77,34407.92,19949.79,18489.2,42,1,169,560,40037.99755831773,6,0,3,7
733,Joanna Wells,6358.5,7125.82,6614.09,6582.26,4454.71,7019.21,4693.86,6606.2,6524.61,7334.76,7315.87,1553.4,33,0,1223,764,6089.785291695107,15,0,3,10
734,David Gonzalez,13334.92,9701.99,16110.49,12921.58,22362.54,24520.89,21496.13,30696.81,30349.69,25297.29,14929.45,12154.57,42,1,3905,423,27619.99826170662,9,1,0,5
735,Tiffany Boyd,9793.42,9357.19,10361.36,11107.15,14957.81,16730.28,17162.83,21987.28,18681.27,10000.92,10572.36,9619.66,56,0,1016,424,18040.141934767114,7,0,3,4
736,Stephen Benson,24417.34,22174.79,13770.26,23978.51,23548.41,20163.28,21157.86,21038.06,14287.22,15423.45,41511.87,22158.75,77,1,155,415,42190.651402235,9,1,0,0
737,Keith Johnson,12078.52,25065.28,17023.11,21081.04,13722.28,21710.93,20778.75,18696.11,16713.8,16103.07,11662.61,7825.94,36,0,693,566,26693.407053622224,8,1,0,5
738,Michael Holland,8648.25,33125.25,28464.05,32913.37,33507.14,21269.35,21428.81,32690.12,7391.23,8544.53,9391.33,11429.13,61,0,3396,365,23160.579794620062,7,1,0,6
739,Suzanne Buckley,9875.56,11031.65,15201.97,9060.84,11375.59,9653.37,13584.43,9973.79,27052.57,43938.08,13675.02,11669.18,66,0,3331,637,25857.783535097966,3,0,3,1
740,John Brown,17797.79,16757.95,17291.96,22933.9,19194.57,18848.87,19769.89,21332.92,12522.73,12580.13,23053.15,8275.13,61,0,476,726,18823.806186230508,12,0,2,10
741,Mary Smith,11647.77,8390.43,7962.59,10331.81,11510.42,14306.87,18161.74,7374.58,11919.24,9123.33,12428.58,9357.51,20,1,322,700,21477.756762911526,10,0,3,1
742,Lori Benjamin,3941.01,4247.58,4372.51,4946.19,4285.37,6243.39,6294.71,3884.41,10147.67,9228.03,12820.98,5041.45,64,1,4774,341,13667.220371461764,12,0,2,2
743,Deborah Campbell,10381.59,14438.98,13021.51,13390.79,15108.72,16321.99,36103.23,28884.94,44969.7,33322.07,38954.44,29767.31,70,0,3496,708,37496.59381515041,5,0,3,5
744,Tracy Reyes,18778.8,19781.23,18097.74,21573.38,21361.96,19151.05,16077.17,22027.45,24113.58,46150.29,29569.75,22262.35,33,0,3597,532,54346.0723443372,11,0,2,1
745,Teresa Delacruz,12558.78,42011.26,11117.7,13605.93,15347.42,15031.93,11489.24,15607.56,15303.21,16377.61,11822.22,16011.7,78,0,3238,763,34941.55194000842,4,0,1,0
746,Emily Chambers,4005.88,5490.98,3875.19,4267.61,4992.46,3399.14,10824.57,12105.65,13311.86,5305.48,3219.01,3597.88,63,0,1625,589,8623.71302466349,7,0,2,2
747,John Wilson,23425.78,23601.33,15010.7,15912.39,14733.49,15159.63,25576.59,15450.92,14450.66,19838.0,19613.62,23628.05,73,0,495,837,43962.52322081237,12,1,0,0
748,Jason Montoya,17313.46,19463.31,21265.19,15800.49,12484.85,15209.62,18605.76,20856.91,23282.85,15202.17,19325.67,14946.74,67,1,389,516,41396.18545163096,8,1,0,0
749,Nicole Cardenas,1754.79,8206.35,2263.84,2138.19,2545.38,1909.09,1862.32,2158.21,2610.27,2446.58,2780.25,2363.94,30,1,4549,768,6025.885206656386,9,1,0,0
750,Shannon Edwards,23052.19,15601.03,16464.74,15063.96,14714.55,17481.93,20060.09,52798.79,37642.51,51039.14,42053.7,15571.04,71,1,1146,765,43773.93715794515,5,0,3,3
751,Jean Lewis,7199.79,7742.45,4647.73,5210.88,5642.77,4771.35,4705.96,5556.52,15271.28,5066.17,7212.38,6602.05,18,1,3522,366,15452.338141306642,10,1,0,0
752,Michelle Villarreal,11884.91,10980.26,10098.67,10454.5,12645.34,11071.98,12272.41,7248.25,17246.01,21997.2,15043.13,25277.43,68,1,2298,658,20278.550133288063,10,0,1,3
753,Brandon Chavez,14539.74,9812.61,13848.0,15546.32,12919.15,11890.16,5848.73,7564.03,5537.52,7136.96,8948.17,9005.76,53,1,3902,397,18045.00848452958,9,0,2,5
754,Dylan Lambert,9204.49,10343.69,9829.71,8917.22,7868.31,16105.89,15338.57,23156.31,16152.33,18820.69,10138.97,8565.77,53,0,808,405,17544.3770187274,5,1,0,1
755,Benjamin Cox,2504.21,2910.24,2994.78,3224.72,3129.84,3040.52,2033.58,3231.66,4796.06,5172.19,5516.52,7248.01,57,0,1369,852,6293.652735279518,7,0,3,3
756,Bruce Patterson,13913.18,16697.91,19077.66,19527.7,36377.62,35669.32,43899.77,38699.83,30076.14,46594.93,37588.14,45020.93,35,1,909,706,47271.00142692268,5,0,3,7
757,David Garcia,15707.42,9478.93,10403.52,15886.54,11403.76,16102.24,13566.48,14703.29,13044.22,13483.02,15920.07,34218.87,74,1,1842,860,38648.49853288499,3,0,2,0
758,Scott Evans,7177.57,7365.7,5565.57,6635.28,4312.98,7359.1,6508.68,5005.47,4016.93,4847.41,7019.44,19398.96,67,1,4268,541,14052.00649578753,5,0,2,0
759,Janet Gonzalez,10968.66,11349.51,11179.08,6775.43,11430.82,9731.74,11722.37,9652.11,11054.39,9859.81,15051.49,8958.8,68,1,4558,576,21244.82890447423,7,0,1,0
760,Bobby Ross,9597.1,9938.11,8791.24,10285.17,7823.0,9968.17,9774.12,9623.87,9046.76,8657.69,10071.16,23222.71,15,0,3153,589,18702.492395994297,4,0,1,0
761,Michael Hayden,8443.52,6393.18,11052.15,13955.45,11733.25,12893.0,11548.6,15578.48,10039.41,16560.05,15639.23,6916.06,65,1,316,585,18272.295333383823,9,1,0,2
762,Alexander Sims,11372.7,11118.22,17559.51,23171.63,23032.3,17982.9,22639.91,24092.32,20282.46,25291.11,12699.77,9318.58,20,1,2462,421,29371.35317862803,5,0,3,7
763,Mark Hess,2795.06,2286.48,1741.51,3038.12,2123.98,2126.89,2602.06,2868.49,1749.83,2599.71,5823.83,5623.69,53,1,1652,348,5246.180870661474,5,0,2,1
764,Carl Lewis,18503.89,14557.81,12158.82,14903.64,14895.8,12021.63,13866.5,19703.5,14601.21,21817.39,21156.54,36697.75,64,0,249,434,49886.33072135879,10,0,1,0
765,Christy Donovan,8692.52,11266.19,7151.51,8783.72,11206.42,20211.98,11052.26,8192.76,12349.07,6961.7,8567.94,6862.86,27,1,4706,639,26300.664406947068,6,1,0,0
766,John Medina,12050.84,15741.09,15129.52,16663.74,37585.31,38091.26,12083.26,12921.25,15739.63,11976.56,12620.79,19493.11,80,0,709,801,43654.33257970721,3,1,0,0
767,Rebecca Schwartz,19025.86,11872.46,18794.67,15353.27,20718.96,17369.61,20854.73,20652.59,46549.53,21607.71,16030.25,17272.92,33,0,4978,331,39929.869465923824,10,1,0,0
768,Helen Lee,7525.85,9635.98,8440.73,9853.5,11904.62,8652.85,12543.38,9573.6,9520.23,8569.24,8363.45,27768.01,17,1,452,377,27314.545442118317,6,0,1,0
769,Jon Matthews,19873.76,44878.54,51939.79,45282.43,20737.09,23636.95,24021.99,13438.59,18090.06,14162.66,19232.22,16378.22,78,1,3267,410,40704.15614566137,5,1,0,1
770,David Thornton,4534.3,6312.87,6325.07,5216.79,6007.15,6726.35,5361.41,3986.8,3765.71,3939.33,7995.92,9025.66,25,1,441,542,15634.710337609495,4,0,3,1
771,Antonio Taylor,18345.86,13866.12,17689.64,22285.55,20690.52,40885.86,56504.36,38520.33,46333.69,41627.84,42107.29,39308.33,53,0,688,471,41639.47668812546,11,0,2,6
772,Vincent Moreno,9898.52,7925.43,8347.07,12012.0,12195.58,10927.0,9891.03,11442.46,10254.19,13518.88,19250.04,12478.2,49,0,4299,518,25305.865498972773,11,0,2,0
773,Melissa Orr,9038.3,7017.43,5799.75,8327.33,8949.65,5873.49,15172.61,16705.84,15585.77,16777.3,19315.21,20916.66,63,1,3766,797,15089.299331219603,11,0,1,5
774,Diana York,11711.86,16141.6,16308.5,13149.18,12520.92,11537.48,16640.78,10652.42,10245.05,12101.23,12161.36,33161.19,64,1,4582,712,29770.58303265466,12,0,1,0
775,Nicholas Burns,2724.23,2167.09,3188.5,2501.13,3271.86,2104.89,3589.54,2917.04,3771.03,2696.45,8531.75,2628.09,15,1,4387,656,8326.931050858824,6,0,2,0
776,Monica Meza,2896.73,2692.61,5119.96,2052.45,2152.38,3735.94,2359.19,2524.09,2924.73,3707.15,2916.08,2046.57,56,0,4663,870,6841.020259909148,8,0,2,0
777,Jodi Harris,1820.33,2117.11,2123.04,7464.63,7056.6,6771.32,4534.42,2482.51,2801.09,1960.38,2131.93,1810.92,33,1,684,392,6349.137938904499,8,1,0,3
778,Laura Jones,23977.18,58727.32,47574.4,53448.15,35294.26,35249.45,18470.53,15110.45,17842.78,24105.51,24178.56,20791.24,75,0,283,675,47113.42637895576,8,1,0,4
779,Dean Delgado,19155.01,6351.16,5780.08,5758.57,6686.02,6666.51,5930.57,8487.43,7013.48,6407.29,5379.03,5475.82,44,1,3834,398,16034.517064012161,11,1,0,0
780,Brittany Espinoza,3672.22,4902.0,4981.96,6430.95,6130.17,4009.81,6000.5,5705.54,5365.38,12818.75,5156.75,6211.14,54,0,1803,764,11239.953437767814,11,0,2,0
781,James Edwards,7064.03,6148.01,7680.89,7294.37,7727.73,7798.15,25317.42,22716.96,25783.51,20437.13,8458.0,6758.85,64,0,3584,460,18216.26974064122,4,0,1,3
782,David Nguyen,16803.42,13155.6,15407.53,10565.16,13272.6,11377.2,13816.29,9584.73,34781.98,15842.09,10083.99,11684.23,80,1,491,639,38215.97745265427,9,1,0,0
783,Kaitlyn Tate,44584.13,32367.22,40543.63,32131.7,43374.38,51840.81,48313.83,48867.29,44794.66,45669.49,15570.66,16468.71,76,1,3969,384,37300.32323217092,5,0,2,9
784,Dustin Sims,10814.02,11535.36,10073.98,19345.7,26450.78,27118.87,19556.75,11657.71,8024.36,12557.39,8591.77,8943.2,25,0,3735,819,29760.553425570335,6,0,2,3
785,Jonathan Ford,15120.6,12496.86,15292.58,17433.04,10924.72,20638.3,22120.68,23348.74,24069.24,36616.6,28157.75,25453.17,54,1,3348,649,37874.693668899556,11,1,0,6
786,Michael Reeves,9424.14,8050.64,8882.95,9901.79,6403.61,8868.37,9609.26,9450.94,23692.45,5872.79,6463.8,9004.18,19,1,3440,496,16080.980459081296,3,0,1,0
787,Melissa Faulkner,7557.37,18164.68,20404.58,18588.57,16687.78,13727.18,6994.69,8746.92,9564.08,7023.5,8003.3,9919.27,34,1,1966,719,21390.834069563356,9,0,1,4
788,Erin Thompson,25220.25,25879.84,29482.14,19866.99,22885.49,35728.29,33716.34,25411.89,35632.86,21486.81,26323.69,27362.21,51,1,4992,550,38885.525760185825,5,1,0,5
789,Mathew Frey,2520.24,3860.84,4051.19,4155.39,4245.06,3643.08,4326.46,4502.1,4089.18,3913.9,7723.49,5445.51,73,1,3133,853,7722.733906226306,3,1,0,0
790,Christopher Carr,6043.66,4430.94,5021.18,4944.65,6761.51,11435.2,11357.06,6787.17,10803.8,6922.32,5442.5,5808.93,61,1,791,444,11906.189734865966,10,1,0,1
791,Jonathan Mooney,16176.41,22395.41,19445.31,20550.26,12969.94,17823.11,18160.04,17977.58,13122.93,20765.97,40784.57,16404.15,58,1,4949,508,48279.23892102863,13,1,0,0
792,Jonathon Juarez,15931.92,12824.02,18283.84,19508.07,15120.43,17086.53,14809.78,16558.92,21485.82,43202.35,20096.01,22193.78,71,0,836,782,41470.51218186503,10,1,0,0
793,Natasha Livingston,28012.04,27794.43,23490.99,17908.51,28162.71,18059.24,11116.93,10924.64,15396.93,10999.58,17290.03,14986.48,43,1,740,820,34985.4589068826,3,1,0,4
794,Henry Morgan,5568.05,8998.9,6241.16,12781.03,11297.82,15668.15,13849.6,12754.66,6790.29,6621.8,5991.14,6749.9,35,0,2144,778,14371.047471039614,6,0,3,4
795,Timothy Davis,14490.9,10698.78,11286.93,11164.66,26067.89,17656.67,16169.11,16703.91,15233.13,12885.35,16538.94,18031.7,24,1,4159,613,29303.541952662938,8,0,3,0
796,Christopher Fernandez,3841.91,3282.54,4068.52,3406.25,4723.79,4827.64,5402.15,8024.88,8485.93,7315.19,7406.17,3341.97,26,0,2484,396,13116.655474720743,14,1,0,1
797,Adam Nichols,4130.25,5817.31,5174.81,7351.95,4570.81,4129.47,7440.84,6762.01,16481.5,14712.92,7032.16,4921.08,33,1,2540,892,13874.884806257329,3,1,0,1
798,Adam Blevins,18240.24,13530.53,20550.32,16858.11,15617.61,14580.37,21067.78,20760.36,17910.75,16813.77,18644.86,35748.56,50,0,4151,311,47009.69010039858,6,0,3,0
799,William Holland,11164.74,17756.92,18130.59,32565.57,37838.89,36960.11,41202.36,31811.2,13541.2,19205.8,16333.91,16307.64,22,0,2916,357,38283.032867706694,7,0,1,4
800,Katie Foster,10288.75,12826.08,8843.15,8597.41,10751.68,12435.57,10431.01,12442.88,26936.42,7492.32,13346.44,10324.55,33,0,2203,688,24647.01073474533,9,0,2,0
801,Jason Bautista,9159.95,10078.46,10467.12,6643.21,6787.03,17236.42,20480.4,28873.77,24921.72,6549.97,6736.35,9881.67,17,0,4654,666,19156.29356079242,11,1,0,2
802,Crystal Murray,3789.11,2608.41,5642.57,7601.14,7283.24,5344.64,6852.1,3586.5,3091.35,3814.91,2774.9,3688.05,54,0,3265,508,7524.09295804664,11,1,0,3
803,Joy Smith,12515.39,21212.58,14207.19,14945.12,10415.92,9183.91,12619.82,13514.73,11929.77,11599.75,13726.25,12877.18,79,1,3261,466,29613.328856525593,4,0,2,2
804,Jason Hickman,12496.52,7634.61,7676.09,11265.87,8481.32,11533.75,7535.92,12361.05,11270.94,8696.44,30891.91,12697.55,66,0,1300,582,25967.281816455044,6,1,0,0
805,Dominique Ibarra,14098.05,12484.86,5146.3,5481.29,4554.77,4003.65,5462.63,3604.55,3210.35,4223.63,3086.37,4084.72,60,0,4672,709,12027.838137003291,6,1,0,0
806,David Burns,13845.07,12684.07,8521.72,14422.67,6268.05,6988.27,4956.99,6641.11,7625.45,8222.76,6460.13,4897.95,70,0,3732,683,16820.35671467555,4,1,0,1
807,Ralph Eaton,3220.74,2429.9,3348.98,2507.2,3018.15,9341.26,5704.51,6548.44,9365.65,6850.95,8708.69,2561.37,31,0,1239,398,5687.7913550564435,5,0,2,5
808,Ashley Williams,11239.93,8683.82,12233.61,9524.23,10649.79,10450.23,13588.16,8163.19,9686.78,13563.54,7535.78,17382.64,77,1,303,871,28967.339224090767,8,0,2,0
809,Patrick Ellis,15315.69,8499.13,15351.37,9283.06,11185.46,11730.4,11817.24,34128.75,29638.57,15116.83,9608.52,11804.44,70,0,1922,577,31129.349515993305,12,1,0,0
810,Victoria Bryan,20738.23,41266.89,45463.49,31830.11,15433.62,15920.95,15388.47,12738.41,18554.92,13494.94,19513.09,19970.89,49,0,2273,739,45607.0118725119,12,1,0,2
811,Paul Coffey,19379.27,12064.84,16177.63,13948.33,14978.2,15710.95,18861.94,28194.57,19911.2,15086.93,19113.01,12766.31,24,1,1383,428,39309.64443648268,11,1,0,0
812,Kimberly Allen,16668.01,10683.47,19431.64,19256.06,18286.98,12980.71,18682.1,11707.08,15957.82,16336.19,21237.34,15732.86,37,1,1877,433,34843.475801224835,7,0,2,0
813,Shannon Peterson,7892.15,9339.77,7933.64,6430.81,8876.11,7426.65,9117.63,9031.43,24544.68,16350.8,15252.33,16945.44,72,0,1633,778,15871.711395224476,3,1,0,0
814,Brady Brown,8960.0,7170.34,8826.44,7648.82,8681.24,12010.11,25123.84,22857.35,18662.69,29956.19,22386.88,23480.1,29,1,2755,652,22736.653752753427,7,1,0,1
815,Anna Fisher,20302.6,17752.02,11994.09,15589.69,13987.81,18317.77,14257.65,18230.91,15790.46,12953.17,32935.33,34539.27,68,0,4784,537,43835.55304942137,12,1,0,0
816,Jennifer Carr,8123.01,9798.06,8995.82,12217.15,15180.81,15476.86,13473.55,14318.28,11850.67,15823.95,13341.53,11216.43,34,1,865,456,28181.47900417584,4,0,3,8
817,Cory Lopez,11452.38,11550.22,11611.1,11804.41,13288.11,15620.02,25852.28,26752.65,27658.36,16790.36,14686.99,10424.67,69,0,4614,411,40209.72963244822,6,1,0,2
818,Sara Evans,5002.46,6556.5,5374.06,6708.39,6935.98,5799.29,6527.9,4543.05,6317.76,6699.57,6885.57,22917.47,28,1,2496,607,18345.80396511409,13,0,3,0
819,Kenneth West,14503.51,16852.91,15210.47,10175.01,12482.55,12939.78,13643.09,10894.03,11750.81,9793.04,13812.66,23832.79,21,0,3475,345,32122.98693317882,12,1,0,0
820,Connor Contreras,7601.37,9526.89,18163.0,18893.58,18353.11,21585.88,21092.5,16160.8,13201.75,16969.45,15077.46,5901.86,59,0,4682,822,22827.24566638081,11,0,2,8
821,Christopher Hernandez,5766.68,8975.14,4542.57,4186.85,5897.64,6007.49,4533.36,6653.32,4353.98,7070.23,6022.16,5716.94,51,0,4107,705,14317.644237488299,11,0,3,0
822,Sara Cox,19614.5,20954.18,23216.67,28560.84,14217.03,10850.73,8777.89,10851.29,14960.47,14233.73,11073.59,11744.71,63,1,4283,889,33341.3014117978,5,1,0,0
823,Hannah Frazier,2829.58,3068.13,2437.54,3339.36,3247.57,5817.13,6660.57,5573.92,6126.48,5530.6,4635.42,3062.11,29,1,2115,704,7109.961296069855,11,0,1,5
824,Tammy Smith,12032.02,18783.63,17554.92,15130.58,19902.92,24399.39,24686.22,9298.16,9602.31,13266.94,8914.56,10384.75,22,0,407,431,35534.26604185117,14,0,1,5
825,Jesse Ford,16806.31,13861.12,9846.36,9713.45,11309.93,15315.1,9349.48,14942.54,16422.8,25406.63,13070.58,9723.53,77,1,2106,424,38999.371417727,15,0,1,1
826,Steven Cooper,13431.45,13365.56,17442.96,12584.54,12224.92,15071.05,14742.5,19919.57,27352.47,27208.81,25635.78,10991.49,59,1,87,442,31233.006522099324,9,0,2,3
827,Anita Moore,4024.1,4247.13,4202.03,5487.06,4356.86,4994.76,5893.99,10941.57,12824.63,11867.87,13265.99,13086.63,15,0,3015,856,13016.481544478416,13,1,0,4
828,Benjamin Robinson,13635.81,18170.82,15786.1,11862.61,13853.45,29434.68,27708.85,28315.66,32429.14,14773.21,18766.86,17146.6,44,1,4320,794,41141.03708262768,9,0,2,3
829,Peter Bennett,13353.32,7575.25,9714.59,10685.28,9101.74,9211.53,11419.09,13390.21,14323.95,15848.5,10019.41,9676.81,76,0,3819,344,24556.273468110467,7,1,0,0
830,Melissa Briggs,3322.48,4819.81,3867.96,2819.29,3220.39,5154.97,5096.21,4078.77,3316.74,12412.16,12818.42,3501.55,27,1,1534,789,10524.18682273912,8,0,2,1
831,Steve Russell,13393.68,23527.85,23562.91,19413.92,22569.31,13015.03,20799.59,16374.83,20039.49,51481.51,21420.83,20413.95,59,0,4286,657,53376.14263087646,5,1,0,0
832,Jeffery Wilson,13830.08,17356.39,15866.89,18292.98,36643.84,31082.61,33620.66,47633.69,17713.33,16864.29,19702.23,18852.59,32,1,1363,457,30957.84027056872,10,0,1,3
833,Jeffrey Tran,16018.43,16036.78,15787.05,15095.59,13311.68,13510.36,16598.3,13529.41,16343.72,37553.13,42658.97,39222.19,79,1,4729,622,35275.87883437016,6,1,0,2
834,Eric Barker,12255.32,14277.22,20042.09,17816.76,19968.61,20738.32,17180.9,18587.27,18340.95,15814.25,18721.92,35425.99,52,0,1967,900,46481.6569306836,7,1,0,0
835,Natalie Alvarez,2785.18,8546.83,9284.45,9263.86,7629.58,6807.92,10120.67,9371.2,8001.85,9809.4,3184.7,4524.17,68,1,3383,801,8462.193310056422,9,0,1,8
836,Travis Jennings,6470.58,5094.41,6008.12,5638.68,4458.61,4295.84,4671.88,4967.16,4784.62,3855.32,6546.79,9435.05,64,0,1280,576,12013.560618575135,4,0,1,0
837,Michelle Bishop,16848.13,21261.34,34397.83,31908.02,40131.58,13704.79,22207.58,15172.17,23833.45,20422.06,17394.1,14895.45,71,1,2519,497,39072.77268614108,4,1,0,0
838,Andrew Cantrell,2532.48,2534.89,2528.7,1858.64,4769.71,2476.6,1442.34,2331.22,2604.54,1816.82,1973.54,1544.02,55,0,380,450,5092.680316740021,9,0,3,0
839,George Medina,12325.46,11255.56,9560.41,10027.71,13555.16,13399.61,9230.16,10187.76,14635.11,14015.84,13843.64,28086.0,75,0,743,727,23694.119484962812,6,1,0,0
840,Carl Morales,3672.81,3754.21,3672.88,2207.61,2900.89,3006.71,3350.53,2649.85,3380.24,2432.82,2867.81,8727.17,36,1,861,886,6005.798822893858,6,1,0,0
841,Carl Henderson,4124.05,4987.21,5796.32,11072.46,7282.76,3354.57,4250.81,3702.92,3640.89,5939.24,4310.37,5056.42,75,1,4098,375,9979.496415409212,8,1,0,0
842,Gene Brown,19680.03,11477.97,20174.29,37754.55,26261.19,40973.6,31702.9,36662.53,37802.99,25486.31,38342.32,30253.62,49,1,824,360,42863.130017549505,5,0,3,8
843,Jeffrey Thomas,5661.63,5591.16,6400.22,6739.69,6082.98,4759.07,6772.55,4236.29,5171.54,3865.4,5207.96,12115.96,32,1,273,819,12291.056635417206,4,1,0,0
844,Samuel Hall,4084.78,4321.67,3772.4,4072.67,3897.37,4107.62,3750.5,6796.52,5135.41,10668.48,6614.1,3797.0,25,0,2465,470,13762.632073824665,11,0,3,0
845,Susan Greer,15021.07,21645.75,23130.61,17776.19,68833.36,70054.05,71211.59,67112.73,56794.9,67120.05,39468.92,59745.85,47,1,3785,482,49022.45017652374,13,1,0,6
846,Jennifer Adams,5395.53,3531.08,6358.11,6119.35,4188.65,12845.55,10017.46,12805.1,11504.35,4893.76,5937.3,6219.03,32,0,1678,521,11270.24058443693,6,0,3,3
847,Catherine Burgess,8983.41,11465.99,13245.86,15962.03,16496.94,16371.35,10630.48,7821.79,9126.96,7371.61,7999.22,8849.44,44,1,1680,437,25168.841781241998,12,0,3,3
848,Samantha Edwards,14715.96,16795.52,16977.21,19854.81,9318.36,9616.74,6847.21,6930.31,8029.05,9412.15,8304.62,6158.43,43,0,3679,866,16402.384901031677,5,0,3,3
849,Linda Petersen,9169.7,7412.98,8409.71,9868.3,7140.75,8853.28,11691.87,8203.72,10376.11,7542.05,10796.58,18428.61,54,1,447,414,25713.33459061454,5,0,1,0
850,Eric Ramirez,12848.15,17264.41,10828.19,34551.71,38285.14,34737.48,15510.45,18595.88,12218.13,12970.33,14362.1,11483.21,70,1,3204,540,30247.601869610357,8,1,0,1
851,Kimberly Smith,6017.27,8959.86,9127.2,9306.97,6219.23,6464.49,9434.44,9700.02,8773.91,10206.38,23931.35,27517.34,51,0,4007,744,25244.371901500155,9,0,1,1
852,Traci Powell,9699.66,9633.16,10762.4,10418.03,9533.53,7934.44,10089.73,6550.25,11137.83,7549.11,28551.53,25695.5,46,1,4475,379,21914.657806356354,3,0,3,1
853,Joshua Ellison,3438.41,5957.21,3892.2,3540.15,5806.78,4787.28,3893.09,5172.98,4808.81,5329.56,10007.04,11926.94,53,1,3124,510,10014.302809624156,5,1,0,1
854,Michael Wilkins,14396.28,20251.7,20708.38,15343.53,19959.8,21246.64,14628.45,28539.77,16623.99,17619.3,14808.31,14816.46,74,0,394,687,48195.36515937474,4,1,0,0
855,Derrick Pena,4272.92,5821.99,3420.85,4913.26,6074.27,3325.87,5392.35,4550.64,4905.88,5221.98,5867.86,9653.37,69,0,1901,633,11456.511709964314,3,0,2,0
856,Alex Morgan,12044.96,20033.99,30631.73,25686.66,27215.64,21198.21,26297.08,32602.27,26266.96,29537.95,29250.52,12425.99,41,0,3839,867,39673.18870859556,8,1,0,5
857,Michelle Jarvis,14287.55,10850.01,10185.38,9640.84,12307.49,11150.94,9743.11,10804.75,11805.6,28337.62,32115.31,32416.18,70,1,2712,545,35157.595991671034,6,1,0,2
858,Marissa Zavala,11140.88,11666.66,11433.53,9886.71,10619.84,7875.14,16592.51,15689.02,17152.32,20066.78,26981.7,12170.36,32,0,4516,642,23111.819367707896,12,1,0,1
859,Chris Coleman,9942.14,14881.98,12252.58,9067.3,9870.27,13087.54,12914.59,9609.14,39290.81,40021.24,36379.3,14990.6,73,1,3458,392,36290.83853938755,4,1,0,0
860,Christopher Golden,7525.6,5621.2,4270.35,12936.42,14947.67,9691.15,13903.77,10510.23,15151.29,11556.67,5209.15,6860.66,32,1,3441,300,15701.006082718373,9,1,0,6
861,Amanda Warren,12503.44,9137.66,13196.85,7278.34,10699.41,9653.12,8658.57,7924.34,11456.81,28249.86,22498.31,8159.73,48,0,3366,388,28554.708070889315,8,1,0,0
862,Robert Garcia,24574.62,40251.21,40412.59,56285.94,42918.16,48680.86,61578.34,23420.38,22526.12,20538.3,18556.61,22307.91,40,1,4304,811,38490.0008543129,5,0,3,5
863,Melanie Perez,6778.82,7552.57,7412.8,7762.52,22743.85,19868.92,19081.34,23907.03,23895.8,19657.55,27322.27,23699.66,41,1,2037,435,19765.541379279384,4,0,2,7
864,Jonathan Maldonado,9623.0,7728.29,7799.26,24080.39,21509.25,23145.97,9786.54,7721.04,8152.3,9700.34,7955.09,11523.29,18,0,1290,616,21838.885756857137,10,1,0,0
865,Jamie Collins,13424.56,13566.3,14652.75,11588.63,9695.67,11968.6,13867.42,14586.59,35323.16,25397.32,38255.08,29021.56,79,0,4586,587,30097.252667093424,8,0,1,3
866,Makayla Cox,8584.97,11796.17,9679.85,9341.96,8659.47,11540.45,9377.92,9394.26,8971.25,25949.51,30842.53,9154.79,51,0,1647,595,27574.435854892654,10,0,1,1
867,John Shannon,23261.15,23666.46,54680.81,63395.22,67556.97,53698.62,48706.64,50667.26,25355.36,24354.94,19024.48,21827.13,56,0,1726,704,44093.01406467876,5,1,0,3
868,Lisa Powers,16950.69,14351.16,18976.09,16902.94,16516.96,35356.88,33749.6,14702.72,19389.68,16968.65,14851.48,11252.86,60,1,1651,899,31844.53485263241,7,1,0,1
869,Rachel Hines,8624.73,7897.8,31494.43,19282.3,24354.54,31760.23,29259.75,29018.46,20601.15,33497.29,29739.87,20542.57,19,1,1212,803,27107.38542164893,12,1,0,7
870,Regina Harvey,3740.14,3086.66,3971.67,4786.47,4077.15,3304.5,4966.16,2942.53,2903.14,4530.86,4245.95,8063.74,37,0,107,552,9294.41483044605,5,1,0,0
871,Karen Davis,21722.92,20523.14,17177.99,17837.4,54006.74,60256.64,41240.52,47026.18,39761.75,37115.49,34835.43,22632.14,35,0,4501,827,41343.70274191251,7,1,0,6
872,David Steele,11627.43,18387.84,15316.0,16563.69,12242.49,10658.56,14817.39,15601.23,10632.65,15830.31,15941.33,42114.16,51,1,1773,556,43528.91340577994,11,1,0,0
873,Stephanie Mooney,10572.39,8085.44,12272.89,8025.52,10417.22,9540.16,11775.7,10934.75,7207.38,14042.11,11989.34,11422.27,58,1,3146,758,20796.088754769746,6,0,3,0
874,James Scott,18161.38,11285.48,11935.57,16398.16,29779.87,12305.9,12067.98,18626.36,17680.65,10957.3,16497.33,12415.64,59,0,2649,817,37506.92992840683,11,0,2,0
